cell_id,route,c2_scope,problem,panel,N,p,s,K,s_upper_bound,design,law,sparsity_information,cell_index,n_records,n_ok,n_numerical_failure,n_selection_failure_empty,n_program_or_schema_error,n_other_status,n_empty_selection,n_interval_reportable,n_total_failure,n_containment,containment,containment_se,n_containment_selected,containment_selected,containment_selected_se,n_containment_candidate_raw_field,n_containment_selected_raw_naive,n_exact_recovery,exact_recovery,exact_recovery_se,n_exact_recovery_recomputed_ok_only,n_recovery_field_vs_recomputed_mismatch,n_naive_recovery_bug,naive_recovery_bug_excess,n_strict_simultaneous_coverage,strict_simultaneous_coverage,strict_simultaneous_coverage_se,n_coverage_conditional_numerator,n_coverage_numerator_not_subset_of_recovery,coverage_conditional_on_exact_recovery,coverage_conditional_on_exact_recovery_se,coverage_conditional_denominator,n_active_joint_coverage_field,mean_interval_width,mean_interval_width_se,mean_interval_width_n,n_width_missing_among_ok,n_computational_failure,computational_failure_rate,computational_failure_rate_se,false_negative_count_reportable,false_negative_count_including_empty_selection,false_negative_count_including_all_nonok,false_negative_denominator_reportable_records,false_negative_denominator_all_records,false_negative_rate_per_active_coord_reportable,false_negative_rate_per_active_coord_all,n_records_with_any_false_negative,false_positive_count,n_records_with_any_false_positive,false_positive_rate_per_record_reportable,n_tail_boundary_hits_positive,false_negative_rate_per_active_coord_reportable_se,false_negative_rate_per_active_coord_all_se,false_negative_record_rate_reportable,false_negative_record_rate_reportable_se,false_negative_record_rate_all,false_negative_record_rate_all_se,false_positive_record_rate_reportable,false_positive_record_rate_reportable_se,empty_selection_rate,empty_selection_rate_se,n_ok_rate,n_ok_rate_se
auc_N500_p1000_s3_toeplitz_law4,known_s,boundary,auc,CORRELATED_STRESS,500,1000,3,6,6,toeplitz,4,exact_s_known,117,1000,999,1,0,0,0,0,999,1,999,0.999,0.0009994999,999,0.999,0.0009994999,999,999,999,0.999,0.0009994999,999,0,1000,1,944,0.944,0.0072707634,944,0,0.9449449449,0.0072163753,999,944,1.3774729675,0.0066884725,999,0,1,0.001,0.0009994999,0,0,3,999,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999,0.0009994999
auc_N500_p1000_s3_toeplitz_law4,unknown_s,boundary,auc,CORRELATED_STRESS,500,1000,3,6,6,toeplitz,4,upper_bound_K_known,117,1000,997,1,2,0,0,2,997,3,997,0.997,0.0017294508,985,0.985,0.0038438262,999,985,983,0.983,0.004087909,983,0,984,1,928,0.928,0.0081741055,928,0,0.9440488301,0.0073303558,983,930,1.3648446945,0.0069227418,997,0,1,0.001,0.0009994999,14,20,23,997,1000,0.0046807088,0.0066666667,12,2,2,0.0020060181,0,0.0012480409,0.0014857346,0.0120361083,0.003453552,0.014,0.0037153735,0.0020060181,0.0014170455,0.002,0.0014127986,0.997,0.0017294508
auc_N500_p1000_s3_toeplitz_law5,known_s,boundary,auc,CORRELATED_STRESS,500,1000,3,6,6,toeplitz,5,exact_s_known,118,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,930,0.93,0.0080684571,930,0,0.93,0.0080684571,1000,930,1.3772840154,0.0076560798,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
auc_N500_p1000_s3_toeplitz_law5,unknown_s,boundary,auc,CORRELATED_STRESS,500,1000,3,6,6,toeplitz,5,upper_bound_K_known,118,1000,993,0,7,0,0,7,993,7,993,0.993,0.0026364749,951,0.951,0.006826346,1000,951,950,0.95,0.0068920244,950,0,950,0,882,0.882,0.0102017646,882,0,0.9284210526,0.0083637943,950,890,1.3348076473,0.0082403364,993,0,0,0.0,0.0,50,71,71,993,1000,0.0167841558,0.0236666667,42,1,1,0.0010070493,0,0.002353634,0.0027752811,0.0422960725,0.0063869134,0.049,0.006826346,0.0010070493,0.0010065421,0.007,0.0026364749,0.993,0.0026364749
auc_N500_p1000_s3_toeplitz_law6,known_s,boundary,auc,CORRELATED_STRESS,500,1000,3,6,6,toeplitz,6,exact_s_known,119,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,910,0.91,0.0090498619,910,0,0.91,0.0090498619,1000,910,1.4637933973,0.0082347752,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
auc_N500_p1000_s3_toeplitz_law6,unknown_s,boundary,auc,CORRELATED_STRESS,500,1000,3,6,6,toeplitz,6,upper_bound_K_known,119,1000,992,0,8,0,0,8,992,8,992,0.992,0.0028170907,903,0.903,0.0093590064,1000,903,901,0.901,0.0094445222,901,0,901,0,816,0.816,0.0122533261,816,0,0.9056603774,0.0097379459,901,824,1.3713460705,0.0102182019,992,0,0,0.0,0.0,112,136,136,992,1000,0.0376344086,0.0453333333,89,2,2,0.002016129,0,0.0034885594,0.0037981672,0.0897177419,0.0090734274,0.097,0.0093590064,0.002016129,0.0014241807,0.008,0.0028170907,0.992,0.0028170907
auc_N500_p1000_s3_tridiag_law1,known_s,boundary,auc,CORRELATED_STRESS,500,1000,3,6,6,tridiag,1,exact_s_known,120,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,961,0.961,0.0061220095,961,0,0.961,0.0061220095,1000,961,1.262489433,0.0052798326,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
auc_N500_p1000_s3_tridiag_law1,unknown_s,boundary,auc,CORRELATED_STRESS,500,1000,3,6,6,tridiag,1,upper_bound_K_known,120,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,999,0.999,0.0009994999,999,0,999,0,960,0.96,0.0061967734,960,0,0.960960961,0.0061280131,999,961,1.2623751988,0.0052830932,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,1,1,0.001,0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0009994999,0.0,0.0,1.0,0.0
auc_N500_p1000_s3_tridiag_law2,known_s,boundary,auc,CORRELATED_STRESS,500,1000,3,6,6,tridiag,2,exact_s_known,121,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,938,0.938,0.0076260081,938,0,0.938,0.0076260081,1000,938,1.3301939557,0.0063407757,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
auc_N500_p1000_s3_tridiag_law2,unknown_s,boundary,auc,CORRELATED_STRESS,500,1000,3,6,6,tridiag,2,upper_bound_K_known,121,1000,999,0,1,0,0,1,999,1,999,0.999,0.0009994999,989,0.989,0.0032983329,1000,989,987,0.987,0.0035820385,987,0,987,0,927,0.927,0.0082262385,927,0,0.9392097264,0.00760571,987,929,1.3187819662,0.0064585753,999,0,0,0.0,0.0,12,15,15,999,1000,0.004004004,0.005,10,2,2,0.002002002,0,0.00115354,0.0012877629,0.01001001,0.0031495602,0.011,0.0032983329,0.002002002,0.0014142114,0.001,0.0009994999,0.999,0.0009994999
auc_N500_p1000_s3_tridiag_law3,known_s,boundary,auc,CORRELATED_STRESS,500,1000,3,6,6,tridiag,3,exact_s_known,122,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,949,0.949,0.006956939,949,0,0.949,0.006956939,1000,949,1.2994424074,0.0058354329,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
auc_N500_p1000_s3_tridiag_law3,unknown_s,boundary,auc,CORRELATED_STRESS,500,1000,3,6,6,tridiag,3,upper_bound_K_known,122,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,994,0.994,0.0024421302,1000,994,993,0.993,0.0026364749,993,0,993,0,942,0.942,0.0073916169,942,0,0.9486404834,0.0070046537,993,943,1.293131434,0.0059015535,1000,0,0,0.0,0.0,8,8,8,1000,1000,0.0026666667,0.0026666667,6,1,1,0.001,0,0.0009415511,0.0009415511,0.006,0.0024421302,0.006,0.0024421302,0.001,0.0009994999,0.0,0.0,1.0,0.0
auc_N500_p1000_s3_tridiag_law4,known_s,boundary,auc,CORRELATED_STRESS,500,1000,3,6,6,tridiag,4,exact_s_known,123,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,950,0.95,0.0068920244,950,0,0.95,0.0068920244,1000,950,1.3724776236,0.0070120775,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
auc_N500_p1000_s3_tridiag_law4,unknown_s,boundary,auc,CORRELATED_STRESS,500,1000,3,6,6,tridiag,4,upper_bound_K_known,123,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,988,0.988,0.0034432543,1000,988,981,0.981,0.0043172908,981,0,981,0,931,0.931,0.0080149236,931,0,0.9490316004,0.0070219273,981,937,1.3598733516,0.0072745965,1000,0,0,0.0,0.0,15,15,15,1000,1000,0.005,0.005,12,8,8,0.008,0,0.0012877629,0.0012877629,0.012,0.0034432543,0.012,0.0034432543,0.008,0.0028170907,0.0,0.0,1.0,0.0
auc_N500_p1000_s3_tridiag_law5,known_s,boundary,auc,CORRELATED_STRESS,500,1000,3,6,6,tridiag,5,exact_s_known,124,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,937,0.937,0.0076831634,937,0,0.937,0.0076831634,1000,937,1.3625171976,0.0074242484,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
auc_N500_p1000_s3_tridiag_law5,unknown_s,boundary,auc,CORRELATED_STRESS,500,1000,3,6,6,tridiag,5,upper_bound_K_known,124,1000,997,0,3,0,0,3,997,3,997,0.997,0.0017294508,952,0.952,0.0067598817,1000,952,951,0.951,0.006826346,951,0,951,0,893,0.893,0.0097750192,893,0,0.9390115668,0.0077601292,951,895,1.3194094156,0.0081848284,997,0,0,0.0,0.0,51,60,60,997,1000,0.0170511535,0.02,45,1,1,0.001003009,0,0.0023671955,0.0025560386,0.0451354062,0.0065747916,0.048,0.0067598817,0.001003009,0.0010025059,0.003,0.0017294508,0.997,0.0017294508
auc_N500_p1000_s3_tridiag_law6,known_s,boundary,auc,CORRELATED_STRESS,500,1000,3,6,6,tridiag,6,exact_s_known,125,1000,999,1,0,0,0,0,999,1,999,0.999,0.0009994999,999,0.999,0.0009994999,999,999,999,0.999,0.0009994999,999,0,1000,1,915,0.915,0.0088190136,915,0,0.9159159159,0.0087801505,999,915,1.4651068952,0.0084441912,999,0,1,0.001,0.0009994999,0,0,3,999,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999,0.0009994999
auc_N500_p1000_s3_tridiag_law6,unknown_s,boundary,auc,CORRELATED_STRESS,500,1000,3,6,6,tridiag,6,upper_bound_K_known,125,1000,991,1,8,0,0,8,991,9,991,0.991,0.0029864695,891,0.891,0.0098548973,999,891,890,0.89,0.0098944429,890,0,891,1,811,0.811,0.0123805896,811,0,0.9112359551,0.0095332057,890,817,1.3616783111,0.0105700933,991,0,1,0.001,0.0009994999,125,149,152,991,1000,0.0420450723,0.0496666667,100,1,1,0.0010090817,0,0.0036807188,0.0039665219,0.1009081736,0.0095681587,0.108,0.0098150904,0.0010090817,0.0010085725,0.008,0.0028170907,0.991,0.0029864695
auc_N6000_p8000_s20_identity_law1,known_s,interior,auc,IDENTITY_REFERENCE,6000,8000,20,40,40,identity,1,exact_s_known,162,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,948,0.948,0.007021111,948,0,0.948,0.007021111,1000,948,0.305761066,0.0002234124,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
auc_N6000_p8000_s20_identity_law1,unknown_s,interior,auc,IDENTITY_REFERENCE,6000,8000,20,40,40,identity,1,upper_bound_K_known,162,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,948,0.948,0.007021111,948,0,0.948,0.007021111,1000,948,0.305761066,0.0002234124,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
auc_N6000_p8000_s20_identity_law2,known_s,interior,auc,IDENTITY_REFERENCE,6000,8000,20,40,40,identity,2,exact_s_known,163,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,957,0.957,0.0064149045,957,0,0.957,0.0064149045,1000,957,0.3124648588,0.0002562911,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
auc_N6000_p8000_s20_identity_law2,unknown_s,interior,auc,IDENTITY_REFERENCE,6000,8000,20,40,40,identity,2,upper_bound_K_known,163,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,957,0.957,0.0064149045,957,0,0.957,0.0064149045,1000,957,0.3124648588,0.0002562911,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
auc_N6000_p8000_s20_identity_law3,known_s,interior,auc,IDENTITY_REFERENCE,6000,8000,20,40,40,identity,3,exact_s_known,164,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,963,0.963,0.0059691708,963,0,0.963,0.0059691708,1000,963,0.3093191477,0.0002384258,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
auc_N6000_p8000_s20_identity_law3,unknown_s,interior,auc,IDENTITY_REFERENCE,6000,8000,20,40,40,identity,3,upper_bound_K_known,164,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,963,0.963,0.0059691708,963,0,0.963,0.0059691708,1000,963,0.3093191477,0.0002384258,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
auc_N6000_p8000_s20_identity_law4,known_s,interior,auc,IDENTITY_REFERENCE,6000,8000,20,40,40,identity,4,exact_s_known,165,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,951,0.951,0.006826346,951,0,0.951,0.006826346,1000,951,0.3147752058,0.0002794924,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
auc_N6000_p8000_s20_identity_law4,unknown_s,interior,auc,IDENTITY_REFERENCE,6000,8000,20,40,40,identity,4,upper_bound_K_known,165,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,951,0.951,0.006826346,951,0,0.951,0.006826346,1000,951,0.3147752058,0.0002794924,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
auc_N6000_p8000_s20_identity_law5,known_s,interior,auc,IDENTITY_REFERENCE,6000,8000,20,40,40,identity,5,exact_s_known,166,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,937,0.937,0.0076831634,937,0,0.937,0.0076831634,1000,937,0.3043708726,0.0003014523,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
auc_N6000_p8000_s20_identity_law5,unknown_s,interior,auc,IDENTITY_REFERENCE,6000,8000,20,40,40,identity,5,upper_bound_K_known,166,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,937,0.937,0.0076831634,937,0,0.937,0.0076831634,1000,937,0.3043708726,0.0003014523,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
auc_N6000_p8000_s20_identity_law6,known_s,interior,auc,IDENTITY_REFERENCE,6000,8000,20,40,40,identity,6,exact_s_known,167,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,942,0.942,0.0073916169,942,0,0.942,0.0073916169,1000,942,0.3141975523,0.000329686,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
auc_N6000_p8000_s20_identity_law6,unknown_s,interior,auc,IDENTITY_REFERENCE,6000,8000,20,40,40,identity,6,upper_bound_K_known,167,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,942,0.942,0.0073916169,942,0,0.942,0.0073916169,1000,942,0.3141975523,0.000329686,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
auc_N6000_p8000_s20_toeplitz_law1,known_s,interior,auc,CORRELATED_STRESS,6000,8000,20,40,40,toeplitz,1,exact_s_known,168,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,956,0.956,0.0064856765,956,0,0.956,0.0064856765,1000,956,0.3066821379,0.0002379782,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
auc_N6000_p8000_s20_toeplitz_law1,unknown_s,interior,auc,CORRELATED_STRESS,6000,8000,20,40,40,toeplitz,1,upper_bound_K_known,168,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,956,0.956,0.0064856765,956,0,0.956,0.0064856765,1000,956,0.3066821379,0.0002379782,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
auc_N6000_p8000_s20_toeplitz_law2,known_s,interior,auc,CORRELATED_STRESS,6000,8000,20,40,40,toeplitz,2,exact_s_known,169,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,939,0.939,0.0075682891,939,0,0.939,0.0075682891,1000,939,0.3129933542,0.0002657203,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
auc_N6000_p8000_s20_toeplitz_law2,unknown_s,interior,auc,CORRELATED_STRESS,6000,8000,20,40,40,toeplitz,2,upper_bound_K_known,169,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,939,0.939,0.0075682891,939,0,0.939,0.0075682891,1000,939,0.3129933542,0.0002657203,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
auc_N6000_p8000_s20_toeplitz_law3,known_s,interior,auc,CORRELATED_STRESS,6000,8000,20,40,40,toeplitz,3,exact_s_known,170,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,939,0.939,0.0075682891,939,0,0.939,0.0075682891,1000,939,0.3099708375,0.0002478756,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
auc_N6000_p8000_s20_toeplitz_law3,unknown_s,interior,auc,CORRELATED_STRESS,6000,8000,20,40,40,toeplitz,3,upper_bound_K_known,170,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,939,0.939,0.0075682891,939,0,0.939,0.0075682891,1000,939,0.3099708375,0.0002478756,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
auc_N6000_p8000_s20_toeplitz_law4,known_s,interior,auc,CORRELATED_STRESS,6000,8000,20,40,40,toeplitz,4,exact_s_known,171,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,948,0.948,0.007021111,948,0,0.948,0.007021111,1000,948,0.3157388733,0.0002788578,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
auc_N6000_p8000_s20_toeplitz_law4,unknown_s,interior,auc,CORRELATED_STRESS,6000,8000,20,40,40,toeplitz,4,upper_bound_K_known,171,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,999,0.999,0.0009994999,999,0,999,0,947,0.947,0.0070845607,947,0,0.9479479479,0.0070279462,999,948,0.3157473132,0.0002788444,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,1,1,0.001,0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0009994999,0.0,0.0,1.0,0.0
auc_N6000_p8000_s20_toeplitz_law5,known_s,interior,auc,CORRELATED_STRESS,6000,8000,20,40,40,toeplitz,5,exact_s_known,172,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,953,0.953,0.0066926079,953,0,0.953,0.0066926079,1000,953,0.3052679605,0.0002994048,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
auc_N6000_p8000_s20_toeplitz_law5,unknown_s,interior,auc,CORRELATED_STRESS,6000,8000,20,40,40,toeplitz,5,upper_bound_K_known,172,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,953,0.953,0.0066926079,953,0,0.953,0.0066926079,1000,953,0.3052679605,0.0002994048,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
auc_N6000_p8000_s20_toeplitz_law6,known_s,interior,auc,CORRELATED_STRESS,6000,8000,20,40,40,toeplitz,6,exact_s_known,173,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,959,0.959,0.0062704864,959,0,0.959,0.0062704864,1000,959,0.3145686681,0.0003224521,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
auc_N6000_p8000_s20_toeplitz_law6,unknown_s,interior,auc,CORRELATED_STRESS,6000,8000,20,40,40,toeplitz,6,upper_bound_K_known,173,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,959,0.959,0.0062704864,959,0,0.959,0.0062704864,1000,959,0.3145686681,0.0003224521,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
auc_N6000_p8000_s20_tridiag_law1,known_s,interior,auc,CORRELATED_STRESS,6000,8000,20,40,40,tridiag,1,exact_s_known,174,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,951,0.951,0.006826346,951,0,0.951,0.006826346,1000,951,0.3064327747,0.0002211128,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
auc_N6000_p8000_s20_tridiag_law1,unknown_s,interior,auc,CORRELATED_STRESS,6000,8000,20,40,40,tridiag,1,upper_bound_K_known,174,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,951,0.951,0.006826346,951,0,0.951,0.006826346,1000,951,0.3064327747,0.0002211128,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
auc_N6000_p8000_s20_tridiag_law2,known_s,interior,auc,CORRELATED_STRESS,6000,8000,20,40,40,tridiag,2,exact_s_known,175,1000,1000,0,0,0,0,0,1000,0,1000,1.0,0.0,1000,1.0,0.0,1000,1000,1000,1.0,0.0,1000,0,1000,0,958,0.958,0.0063431853,958,0,0.958,0.0063431853,1000,958,0.3126536751,0.0002698388,1000,0,0,0.0,0.0,0,0,0,1000,1000,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
